name,target,predicted,0_prob,1_prob
G0623527.JPG,0,0,32.05786,-32.522186,
G0623528.JPG,0,0,33.34541,-32.975388,
G0623529.JPG,0,0,29.409561,-28.931925,
G0623530.JPG,0,0,25.932348,-25.084427,
G0623531.JPG,0,0,16.387877,-14.61323,
G0623532.JPG,1,1,-15.22653,18.338997,
G0623533.JPG,0,0,19.137718,-17.12526,
G0623534.JPG,0,0,30.585443,-31.229252,
G0623535.JPG,0,0,25.797459,-25.10176,
G0623536.JPG,0,0,29.456507,-29.215897,
G0623537.JPG,0,0,33.155247,-34.228794,
G0623538.JPG,0,0,21.3137,-20.094048,
G0623539.JPG,1,1,-5.9185653,9.760654,
G0623540.JPG,0,0,12.783901,-10.115136,
G0623541.JPG,0,0,31.014664,-31.471403,
G0623542.JPG,0,0,30.54102,-30.57932,
G0623543.JPG,0,0,32.784115,-32.445965,
G0623544.JPG,0,0,32.253654,-31.861788,
G0623545.JPG,0,0,23.36408,-21.815058,
G0623546.JPG,0,0,17.358328,-15.20261,
G0623547.JPG,1,1,-16.719067,20.138922,
G0623548.JPG,0,0,21.65131,-19.933277,
G0623549.JPG,0,0,22.883074,-22.709003,
G0623550.JPG,0,0,26.922075,-26.582834,
G0623551.JPG,0,0,33.065414,-33.822845,
G0623552.JPG,0,0,26.334696,-25.080435,
G0623553.JPG,0,0,17.773458,-16.232521,
G0623554.JPG,1,1,-15.078288,18.25894,
G0623555.JPG,0,0,15.0535345,-12.194312,
G0623556.JPG,0,0,32.30893,-32.850643,
G0623557.JPG,0,0,33.20043,-33.890945,
G0623558.JPG,0,0,21.129602,-18.98586,
G0623559.JPG,0,0,24.437765,-22.811726,
G0623560.JPG,0,0,24.65197,-24.214413,
G0623561.JPG,0,0,10.714178,-8.191695,
G0623562.JPG,1,1,-10.042584,13.266649,
G0623563.JPG,0,0,36.256638,-38.144733,
G0623564.JPG,0,0,34.23922,-35.418335,
G0623565.JPG,0,0,30.3785,-30.990898,
G0623566.JPG,0,0,29.783834,-29.73022,
G0623567.JPG,0,0,30.134031,-31.553816,
G0623568.JPG,0,0,18.119886,-16.85052,
G0623569.JPG,1,1,-18.618507,21.724426,
G0623570.JPG,0,0,26.21816,-25.055538,
G0623571.JPG,0,0,31.484434,-32.06977,
G0623572.JPG,0,0,26.92449,-26.40789,
G0623573.JPG,0,0,33.742023,-34.297977,
G0623574.JPG,0,0,32.60301,-32.960564,
G0623575.JPG,0,0,16.478046,-14.395653,
G0623576.JPG,1,1,-7.1034684,10.833748,
G0623577.JPG,0,0,8.577795,-5.4890814,
G0623578.JPG,0,0,28.104937,-28.825703,
G0623579.JPG,0,0,24.652948,-23.760145,
G0623580.JPG,0,0,27.064085,-26.582891,
G0623581.JPG,0,0,26.14004,-25.282705,
G0623582.JPG,0,0,27.816563,-27.781813,
G0623583.JPG,1,0,5.2488413,-2.3188813,
G0623584.JPG,0,1,-2.6347022,5.514758,
G0623585.JPG,0,0,27.859535,-27.943987,
G0623586.JPG,0,0,32.369446,-32.89495,
G0623587.JPG,0,0,32.6676,-32.968765,
G0623588.JPG,0,0,35.126354,-36.38426,
G0623589.JPG,0,0,25.79856,-25.281094,
G0623590.JPG,0,0,15.925819,-14.539416,
G0623591.JPG,1,1,-11.220696,13.439582,
G0623592.JPG,0,0,22.957838,-22.309378,
G0623593.JPG,0,0,25.403156,-25.624811,
G0623594.JPG,0,0,25.146082,-24.536518,
G0623595.JPG,0,0,32.911087,-33.67102,
G0623596.JPG,0,0,26.07849,-25.454248,
G0623597.JPG,0,0,13.246765,-11.367502,
G0623598.JPG,1,1,-14.728849,17.795595,
G0623599.JPG,0,0,21.510798,-19.79806,
G0623600.JPG,0,0,27.434155,-27.119251,
G0623601.JPG,0,0,31.783825,-31.701132,
G0623602.JPG,0,0,27.792698,-26.480427,
G0623603.JPG,0,0,25.780472,-24.792786,
G0623604.JPG,0,0,25.13622,-24.60937,
G0623605.JPG,0,0,15.892259,-14.271843,
G0623606.JPG,1,1,-15.656096,18.394907,
G0623607.JPG,0,0,26.76346,-26.770597,
G0623608.JPG,0,0,30.116173,-30.633453,
G0623609.JPG,0,0,26.277613,-25.831303,
G0623610.JPG,0,0,32.929195,-33.85382,
G0623611.JPG,0,0,25.798656,-24.906467,
G0623612.JPG,0,0,12.995378,-10.960369,
G0623613.JPG,1,1,-9.246195,11.909211,
G0623614.JPG,0,0,18.775555,-16.461428,
G0623615.JPG,0,0,25.079412,-24.245617,
G0623616.JPG,0,0,27.177063,-26.568987,
G0623617.JPG,0,0,22.966429,-20.977602,
G0623618.JPG,0,0,20.550528,-18.710976,
G0623619.JPG,0,0,18.148954,-16.51019,
G0623620.JPG,1,0,3.8675468,-0.5605059,
G0623621.JPG,0,1,0.16985646,3.1758068,
G0623622.JPG,0,0,28.062553,-28.56752,
G0623623.JPG,0,0,26.105484,-26.008263,
G0623624.JPG,0,0,26.931585,-26.576466,
G0623625.JPG,0,0,29.61205,-30.16262,
G0623626.JPG,0,0,26.219643,-26.685596,
G0623627.JPG,0,1,-11.3126,14.558506,
G0623628.JPG,1,1,-12.105566,14.583147,
G0623629.JPG,0,0,26.519438,-25.68534,
G0623630.JPG,0,0,24.90172,-23.973429,
G0623631.JPG,0,0,26.880924,-25.927252,
G0623632.JPG,0,0,27.944395,-27.233946,
G0623633.JPG,0,0,26.468985,-25.806292,
G0623634.JPG,0,0,17.973745,-16.150978,
G0623635.JPG,1,1,-15.094852,18.270123,
G0623636.JPG,0,0,16.230692,-14.29822,
G0623637.JPG,0,0,29.300003,-30.569576,
G0623638.JPG,0,0,26.825441,-27.25185,
G0623639.JPG,0,0,27.141102,-26.520418,
G0623640.JPG,0,0,27.396698,-27.06596,
G0623641.JPG,0,0,12.695856,-11.133513,
G0623642.JPG,1,1,-12.377113,15.691372,
G0623643.JPG,0,0,4.4747777,-1.041846,
G0623644.JPG,0,0,29.125395,-28.470724,
G0623645.JPG,0,0,25.826008,-25.117853,
G0623646.JPG,0,0,26.911987,-25.667217,
G0623647.JPG,0,0,32.170822,-31.94068,
G0623648.JPG,0,0,29.60054,-29.626917,
G0623649.JPG,0,0,17.640913,-15.594477,
G0623650.JPG,1,1,-16.278704,19.529442,
G0623651.JPG,0,0,21.720766,-20.945564,
G0623652.JPG,0,0,32.461437,-32.910866,
G0623653.JPG,0,0,26.428572,-25.194223,
G0623654.JPG,0,0,23.383839,-22.116426,
G0623655.JPG,0,0,22.317005,-20.9384,
G0623656.JPG,0,0,21.943365,-21.028685,
G0623657.JPG,1,1,-16.907549,19.828234,
G0623658.JPG,0,0,23.24327,-21.795698,
G0623659.JPG,0,0,26.738688,-26.047068,
G0623660.JPG,0,0,25.867126,-25.333662,
G0623661.JPG,0,0,31.786676,-31.258514,
G0623662.JPG,0,0,20.852629,-18.5315,
G0623663.JPG,0,0,27.12712,-27.540297,
G0623664.JPG,0,0,19.013231,-17.56722,
G0623665.JPG,1,1,-16.844107,19.467161,
G0623666.JPG,0,0,27.766335,-27.922672,
G0623667.JPG,0,0,25.586708,-25.158237,
G0623668.JPG,0,0,19.15955,-17.249659,
G0623669.JPG,0,0,17.601889,-14.6428995,
G0623670.JPG,0,0,29.474295,-29.8529,
G0623671.JPG,0,0,17.341375,-15.443951,
G0623672.JPG,1,1,-9.593525,12.933317,
G0623673.JPG,0,0,23.30704,-21.705921,
G0623674.JPG,0,0,28.123178,-27.292906,
G0623675.JPG,0,0,29.417387,-28.81861,
G0623676.JPG,0,0,25.769459,-24.002157,
G0623677.JPG,0,0,24.296604,-23.311975,
G0623678.JPG,0,0,22.49927,-21.581957,
G0623679.JPG,0,0,12.538821,-10.142976,
G0623680.JPG,1,1,-2.0827384,4.6421676,
G0623681.JPG,0,0,24.258984,-24.619524,
G0623682.JPG,0,0,25.824615,-26.334124,
G0623683.JPG,0,0,31.307154,-31.554886,
G0623684.JPG,0,0,29.462664,-29.429943,
G0623685.JPG,0,0,29.188229,-29.42065,
G0623686.JPG,0,0,5.034301,-2.2555115,
G0623687.JPG,1,1,-9.899617,12.922143,
G0623688.JPG,0,0,25.27293,-24.753555,
G0623689.JPG,0,0,29.658695,-29.604687,
G0623690.JPG,0,0,27.220648,-26.121815,
G0623691.JPG,0,0,33.844685,-34.124043,
G0623692.JPG,0,0,34.087776,-34.89155,
G0623693.JPG,0,0,19.47233,-17.612175,
G0623694.JPG,1,1,-11.500215,15.023421,
G0623695.JPG,0,0,17.896284,-16.067465,
G0623696.JPG,0,0,30.554258,-31.276518,
G0623697.JPG,0,0,25.986732,-25.744724,
G0623698.JPG,0,0,29.339396,-29.808584,
G0623699.JPG,0,0,32.066494,-33.247692,
G0623700.JPG,0,0,20.258047,-18.282883,
G0623701.JPG,1,1,-5.7513747,9.516125,
G0623702.JPG,0,0,15.21046,-12.931958,
G0623703.JPG,0,0,26.158571,-25.914078,
G0623704.JPG,0,0,25.18951,-24.789007,
G0623705.JPG,0,0,30.532427,-30.45976,
G0623706.JPG,0,0,31.993088,-32.40878,
G0623707.JPG,0,0,25.670591,-25.482973,
G0623708.JPG,0,0,20.511011,-19.420061,
G0623709.JPG,1,1,-18.831223,21.052431,
G0623710.JPG,0,0,25.569393,-25.212568,
G0623711.JPG,0,0,28.979006,-29.186275,
G0623712.JPG,0,0,25.194769,-23.41495,
G0623713.JPG,0,0,27.426638,-27.31817,
G0623714.JPG,0,0,22.947311,-21.498335,
G0623715.JPG,0,0,12.970779,-11.304124,
G0623716.JPG,1,1,-8.800151,11.685701,
G0623717.JPG,0,0,21.903797,-20.257765,
G0623718.JPG,0,0,22.660135,-22.673035,
G0623719.JPG,0,0,31.896898,-32.057304,
G0623720.JPG,0,0,28.178274,-27.396069,
G0623721.JPG,0,0,28.298973,-27.566858,
G0623722.JPG,0,0,19.249537,-17.456017,
G0623723.JPG,0,0,11.62057,-9.035462,
G0623724.JPG,1,1,-13.342764,16.581005,
G0623725.JPG,0,0,25.036661,-24.606695,
G0623726.JPG,0,0,30.04876,-30.06654,
G0623727.JPG,0,0,29.52199,-29.51244,
G0623728.JPG,0,0,26.347013,-25.439651,
G0623729.JPG,0,0,22.027433,-20.8559,
G0623730.JPG,0,0,14.1313925,-11.811363,
G0623731.JPG,1,1,-6.6472945,9.591565,
G0623732.JPG,0,0,22.989168,-22.233452,
G0623733.JPG,0,0,28.699987,-28.311293,
G0623734.JPG,0,0,29.867609,-29.116383,
G0623735.JPG,0,0,28.860987,-28.300068,
G0623736.JPG,0,0,32.853573,-33.71679,
G0623737.JPG,0,0,20.72997,-20.10073,
G0623738.JPG,1,1,-10.879106,13.944801,
G0623739.JPG,0,0,8.76162,-5.8353467,
G0623740.JPG,0,0,29.959135,-30.762716,
G0623741.JPG,0,0,29.987688,-29.882046,
G0623742.JPG,0,0,26.50278,-26.268768,
G0623743.JPG,0,0,27.886135,-28.27048,
G0623744.JPG,0,0,21.448402,-20.187723,
G0623745.JPG,1,1,-6.5912027,9.7682905,
G0623746.JPG,0,0,14.374145,-12.232225,
G0623747.JPG,0,0,30.467031,-31.172907,
G0623748.JPG,0,0,32.9304,-33.257076,
G0623749.JPG,0,0,32.455734,-32.288338,
G0623750.JPG,0,0,25.283382,-24.164557,
G0623751.JPG,0,0,27.308477,-27.046219,
G0623752.JPG,0,0,16.874077,-15.46866,
G0623753.JPG,1,1,-13.795965,16.38997,
G0623754.JPG,0,0,24.334751,-23.778719,
G0623755.JPG,0,0,23.237307,-24.12534,
G0623756.JPG,0,0,32.686577,-33.068638,
G0623757.JPG,0,0,21.81258,-21.17134,
G0623758.JPG,0,0,27.127748,-27.601954,
G0623759.JPG,0,0,12.193157,-10.211259,
G0623760.JPG,1,1,-9.530585,12.042523,
G0623761.JPG,0,0,26.680502,-25.888613,
G0623762.JPG,0,0,22.289585,-21.422874,
G0623763.JPG,0,0,28.938496,-28.86803,
G0623764.JPG,0,0,29.389984,-28.522089,
G0623765.JPG,0,0,32.076633,-32.37096,
G0623766.JPG,0,0,23.107578,-22.300169,
G0623767.JPG,0,0,18.94713,-17.679787,
G0623768.JPG,1,1,-15.944954,19.145443,
G0623769.JPG,0,0,16.535326,-14.761187,
G0623770.JPG,0,0,21.879496,-21.743944,
G0623771.JPG,0,0,26.67604,-25.780678,
G0623772.JPG,0,0,27.586737,-26.800293,
G0623773.JPG,0,0,21.882242,-20.133955,
G0623774.JPG,0,0,19.91264,-18.381296,
G0623775.JPG,1,1,-14.158994,17.934761,
G0623776.JPG,0,0,24.635864,-23.328213,
G0623777.JPG,0,0,24.007338,-23.044191,
G0623778.JPG,0,0,31.113373,-31.097832,
G0623779.JPG,0,0,31.488863,-30.919863,
G0623780.JPG,0,0,23.975317,-22.489267,
G0623781.JPG,0,0,26.20091,-26.572254,
G0623782.JPG,0,0,13.715266,-11.995609,
G0623783.JPG,1,1,-12.017748,15.31973,
G0623784.JPG,0,0,26.957651,-26.583488,
G0623785.JPG,0,0,31.165241,-31.538857,
G0623786.JPG,0,0,25.113897,-23.789442,
G0623787.JPG,0,0,34.321697,-35.128082,
G0623788.JPG,0,0,23.56626,-22.557493,
G0623789.JPG,0,0,17.793257,-16.066774,
G0623790.JPG,1,1,-15.96246,19.546434,
G0623791.JPG,0,0,24.203558,-23.1741,
G0623792.JPG,0,0,30.898169,-30.811094,
G0623793.JPG,0,0,28.134068,-27.71842,
G0623794.JPG,0,0,33.17419,-33.27062,
G0623795.JPG,0,0,23.491392,-21.813536,
G0623796.JPG,0,0,15.623848,-12.662434,
G0623797.JPG,1,1,-8.176858,11.208862,
G0623798.JPG,0,0,10.061104,-7.198446,
G0623799.JPG,0,0,26.801989,-26.695826,
G0623800.JPG,0,0,28.578093,-28.382698,
G0623801.JPG,0,0,31.060266,-30.495373,
G0623802.JPG,0,0,28.130634,-27.767395,
G0623803.JPG,0,0,24.906004,-24.100288,
G0623804.JPG,1,0,6.9026732,-3.9764059,
G0623805.JPG,0,0,8.686439,-5.5016003,
G0623806.JPG,0,0,29.792965,-30.118608,
G0623807.JPG,0,0,25.55351,-24.727713,
G0623808.JPG,0,0,27.497124,-26.07323,
G0623809.JPG,0,0,24.446333,-22.679968,
G0623810.JPG,0,0,26.747156,-26.213232,
G0623811.JPG,0,0,16.40835,-14.743246,
G0623812.JPG,1,1,-11.829657,15.4200945,
G0623813.JPG,0,0,24.748735,-23.562208,
G0623814.JPG,0,0,33.406143,-34.37132,
G0623815.JPG,0,0,26.975891,-27.307835,
G0623816.JPG,0,0,30.483631,-30.675978,
G0623817.JPG,0,0,24.338362,-23.53617,
G0623818.JPG,0,0,13.869462,-12.392635,
G0623819.JPG,1,1,-6.754809,10.251753,
G0623820.JPG,0,0,22.04728,-20.72601,
G0623821.JPG,0,0,29.150875,-29.286636,
G0623822.JPG,0,0,29.597351,-29.169325,
G0623823.JPG,0,0,22.966713,-20.822018,
G0623824.JPG,0,0,24.058693,-22.522516,
G0623825.JPG,0,0,21.718357,-20.16899,
G0623826.JPG,0,1,1.2265718,2.1787238,
G0623827.JPG,1,1,-6.7864304,10.203027,
G0623828.JPG,0,0,23.26899,-22.516737,
G0623829.JPG,0,0,30.999296,-31.071117,
G0623830.JPG,0,0,26.805264,-26.253975,
G0623831.JPG,0,0,24.557352,-23.184458,
G0623832.JPG,0,0,22.326479,-20.911337,
G0623833.JPG,0,0,15.979577,-13.60679,
G0623834.JPG,1,1,-7.2362337,10.780509,
G0623835.JPG,0,0,25.655474,-24.414988,
G0623836.JPG,0,0,33.321953,-33.970303,
G0623837.JPG,0,0,33.97721,-34.39883,
G0623838.JPG,0,0,30.382282,-29.876114,
G0623839.JPG,0,0,33.327026,-34.239235,
G0623840.JPG,0,0,13.779442,-12.049666,
G0623841.JPG,1,1,-8.769209,12.638962,
G0623842.JPG,0,0,18.052652,-16.129541,
G0623843.JPG,0,0,28.983541,-29.579592,
G0623844.JPG,0,0,30.60244,-30.858265,
G0623845.JPG,0,0,28.470781,-28.22924,
G0623846.JPG,0,0,29.856056,-30.397982,
G0623847.JPG,0,0,20.000149,-18.707647,
G0623848.JPG,1,1,-1.4111291,4.7965875,
G0623849.JPG,0,0,4.666015,-1.4477444,
G0623850.JPG,0,0,30.539906,-30.925415,
G0623851.JPG,0,0,30.763134,-30.682348,
G0623852.JPG,0,0,28.588846,-27.504505,
G0623853.JPG,0,0,24.909641,-23.308752,
G0623854.JPG,0,0,24.716282,-23.667173,
G0623855.JPG,0,0,17.898096,-16.16052,
G0623856.JPG,1,1,-15.811463,18.884388,
G0623857.JPG,0,0,14.740158,-12.42555,
G0623858.JPG,0,0,31.896803,-33.163242,
G0623859.JPG,0,0,29.535954,-29.882015,
G0623860.JPG,0,0,30.125519,-30.205332,
G0623861.JPG,0,0,32.17855,-32.883095,
G0623862.JPG,0,0,25.830957,-26.024973,
G0623863.JPG,1,1,-5.346789,8.647923,
G0623864.JPG,0,1,-2.9047694,6.0013323,
G0623865.JPG,0,0,30.548265,-31.466423,
G0623866.JPG,0,0,29.785278,-29.680119,
G0623867.JPG,0,0,27.615984,-26.800962,
G0623868.JPG,0,0,34.98074,-35.73867,
G0623869.JPG,0,0,31.155825,-30.984877,
G0623870.JPG,0,0,21.61546,-20.069288,
G0623871.JPG,1,1,-14.644263,18.086264,
G0623872.JPG,0,0,20.466177,-19.23045,
G0623873.JPG,0,0,28.850924,-29.626774,
G0623874.JPG,0,0,30.605024,-30.59036,
G0623875.JPG,0,0,31.1334,-31.389536,
G0623876.JPG,0,0,22.62996,-21.34055,
G0623877.JPG,0,0,20.639217,-19.043072,
G0623878.JPG,1,1,-11.287943,14.893542,
G0623879.JPG,0,0,21.082233,-19.450344,
G0623880.JPG,0,0,31.015455,-30.8088,
G0623881.JPG,0,0,26.35626,-25.79471,
G0623882.JPG,0,0,33.3788,-33.47234,
G0623883.JPG,0,0,25.196768,-24.076464,
G0623884.JPG,0,0,21.775831,-20.478144,
G0623885.JPG,1,1,-1.4480356,4.9949408,
G0623886.JPG,0,0,1.6674386,1.4823835,
G0623887.JPG,0,0,26.897903,-27.495613,
G0623888.JPG,0,0,31.766962,-31.926596,
G0623889.JPG,0,0,27.37194,-26.843403,
G0623890.JPG,0,0,31.273392,-31.100847,
G0623891.JPG,0,0,21.122948,-19.593506,
G0623892.JPG,0,1,0.48849663,3.198752,
G0623893.JPG,1,1,-8.001004,10.911979,
G0623894.JPG,0,0,23.557362,-22.407568,
G0623895.JPG,0,0,29.059902,-29.198782,
G0623896.JPG,0,0,23.390947,-22.115927,
G0623897.JPG,0,0,28.73377,-28.06603,
G0623898.JPG,0,0,30.010767,-29.915218,
G0623899.JPG,0,0,12.434412,-9.792771,
G0623900.JPG,1,1,-4.2427454,7.909965,
G0623901.JPG,0,0,7.5951934,-4.9516654,
G0623902.JPG,0,0,29.151503,-29.68726,
G0623903.JPG,0,0,27.98449,-27.838072,
G0623904.JPG,0,0,30.668154,-30.880972,
G0623905.JPG,0,0,30.067486,-30.094934,
G0623906.JPG,0,0,16.729364,-14.334063,
G0623907.JPG,1,1,-7.761848,11.73051,
G0623908.JPG,0,0,4.198135,-1.1006014,
G0623909.JPG,0,0,28.595612,-28.781794,
G0623910.JPG,0,0,23.299473,-22.728178,
G0623911.JPG,0,0,28.99293,-27.87024,
G0623912.JPG,0,0,26.926407,-25.93053,
G0623913.JPG,0,0,26.51668,-26.10119,
G0623914.JPG,0,0,22.087118,-20.738737,
G0623915.JPG,1,1,-13.808674,16.966173,
G0623916.JPG,0,0,20.824923,-19.586151,
G0623917.JPG,0,0,27.01147,-26.64381,
G0623918.JPG,0,0,29.728405,-29.15247,
G0623919.JPG,0,0,22.0861,-20.195179,
G0623920.JPG,0,0,21.388672,-19.597883,
G0623921.JPG,0,0,19.648214,-17.54717,
G0623922.JPG,1,1,-11.238356,15.050309,
G0623923.JPG,0,0,16.894627,-15.27166,
G0623924.JPG,0,0,29.16343,-29.085985,
G0623925.JPG,0,0,35.792656,-36.506187,
G0623926.JPG,0,0,33.490307,-33.516727,
G0623927.JPG,0,0,32.34681,-32.464336,
G0623928.JPG,0,0,24.375902,-23.509624,
G0623929.JPG,0,0,19.784876,-17.755304,
G0623930.JPG,1,1,-16.666481,19.663668,
G0623931.JPG,0,0,26.161242,-26.388382,
G0623932.JPG,0,0,30.803133,-31.525637,
G0623933.JPG,0,0,31.210936,-32.081825,
G0623934.JPG,0,0,26.847363,-26.369717,
G0623935.JPG,0,0,21.570585,-20.238754,
G0623936.JPG,0,0,17.488493,-15.807972,
G0623937.JPG,1,1,-14.12542,17.24326,
G0623938.JPG,0,0,21.69193,-19.902506,
G0623939.JPG,0,0,31.683222,-32.16287,
G0623940.JPG,0,0,26.637188,-25.8597,
G0623941.JPG,0,0,25.317717,-23.204315,
G0623942.JPG,0,0,31.180609,-30.824898,
G0623943.JPG,0,0,20.898832,-19.327429,
G0623944.JPG,0,0,11.915046,-9.497785,
G0623945.JPG,1,1,-9.472659,12.415856,
G0623946.JPG,0,0,24.06277,-23.277136,
G0633947.JPG,0,0,21.227453,-18.35471,
G0633948.JPG,0,0,18.802767,-15.717857,
G0633949.JPG,0,0,12.633665,-9.000607,
G0633950.JPG,0,0,19.795406,-16.719309,
G0633951.JPG,0,0,17.50657,-14.806305,
G0633952.JPG,0,0,15.619178,-12.360138,
G0633953.JPG,0,0,15.551846,-12.545216,
G0633954.JPG,0,0,21.802923,-20.991789,
G0633955.JPG,0,0,31.008556,-30.726635,
G0633956.JPG,0,0,28.737612,-28.328077,
G0633957.JPG,0,0,15.854281,-13.302118,
G0633958.JPG,0,0,19.756788,-18.24456,
G0633959.JPG,0,0,17.9765,-16.475653,
G0633960.JPG,1,1,-10.651652,13.953541,
G0633961.JPG,0,0,13.871629,-10.940566,
G0633962.JPG,0,0,25.843748,-25.317219,
G0633963.JPG,0,0,24.654535,-23.393808,
G0633964.JPG,0,0,27.050936,-26.457693,
G0633965.JPG,0,0,26.125143,-24.651653,
G0633966.JPG,0,0,22.701279,-22.632168,
G0633967.JPG,0,0,16.176767,-14.738116,
G0633968.JPG,1,1,-14.920719,17.71776,
G0633969.JPG,0,0,17.799913,-15.989443,
G0633970.JPG,0,0,24.45203,-23.270117,
G0633971.JPG,0,0,21.016922,-19.575006,
G0633972.JPG,0,0,23.730293,-22.03322,
G0633973.JPG,0,0,25.824724,-25.585463,
G0633974.JPG,0,0,8.116895,-5.632552,
G0633975.JPG,1,1,-1.134769,4.632717,
G0633976.JPG,0,0,25.336899,-24.36869,
G0633977.JPG,0,0,28.681345,-27.978554,
G0633978.JPG,0,0,30.685213,-29.867203,
G0633979.JPG,0,0,26.314257,-25.164783,
G0633980.JPG,0,0,27.770082,-26.709705,
G0633981.JPG,0,0,11.070411,-9.049211,
G0633982.JPG,1,1,-6.4934044,9.963409,
G0633983.JPG,0,0,15.054753,-12.586481,
G0633984.JPG,0,0,30.582382,-30.830801,
G0633985.JPG,0,0,21.37346,-19.927784,
G0633986.JPG,0,0,31.534445,-32.219788,
G0633987.JPG,0,0,25.186584,-24.453054,
G0633988.JPG,0,0,19.370987,-17.906673,
G0633989.JPG,1,1,-10.617091,13.974537,
G0633990.JPG,0,0,4.6966767,-1.3132029,
G0633991.JPG,0,0,25.789827,-25.498007,
G0633992.JPG,0,0,24.34738,-23.438705,
G0633993.JPG,0,0,25.912783,-24.287012,
G0633994.JPG,0,0,27.808758,-26.844858,
G0633995.JPG,0,0,25.22507,-24.558924,
G0633996.JPG,0,0,17.677746,-16.201807,
G0633997.JPG,1,1,-13.245667,16.286375,
G0633998.JPG,0,0,19.681593,-17.749243,
G0633999.JPG,0,0,29.742706,-30.103537,
G0634000.JPG,0,0,21.515482,-20.19472,
G0634001.JPG,0,0,32.80352,-33.18035,
G0634002.JPG,0,0,24.933424,-23.67731,
G0634003.JPG,0,0,16.522848,-15.02942,
G0634004.JPG,1,1,-9.622957,12.787831,
G0634005.JPG,0,0,5.2628536,-1.7531314,
G0634006.JPG,0,0,22.675852,-21.338367,
G0634007.JPG,0,0,22.682013,-21.18362,
G0634008.JPG,0,0,28.93655,-28.52907,
G0634009.JPG,0,0,26.919338,-26.26272,
G0634010.JPG,0,0,21.92217,-20.53792,
G0634011.JPG,0,0,14.617945,-13.04309,
G0634012.JPG,1,1,-11.02199,14.208081,
G0634013.JPG,0,0,16.818249,-14.249534,
G0634014.JPG,0,0,26.505789,-25.840088,
G0634015.JPG,0,0,16.136728,-13.83211,
G0634016.JPG,0,0,21.34181,-19.586893,
G0634017.JPG,0,0,25.953789,-25.455965,
G0634018.JPG,0,0,19.30923,-17.750257,
G0634019.JPG,1,1,-11.943887,15.2141485,
G0634020.JPG,0,0,12.269323,-9.552314,
G0634021.JPG,0,0,29.23764,-29.553091,
G0634022.JPG,0,0,25.315168,-24.98871,
G0634023.JPG,0,0,30.475067,-30.046164,
G0634024.JPG,0,0,24.271902,-22.64295,
G0634025.JPG,0,0,28.198006,-27.610966,
G0634026.JPG,0,0,20.021105,-19.050539,
