name,target,predicted,0_prob,1_prob
G0151991.JPG,0,0,19.120308,-16.707165,
G0151992.JPG,0,0,5.2324514,-1.663151,
G0151993.JPG,1,1,-1.3756878,4.2711754,
G0151994.JPG,0,0,3.084079,0.1742619,
G0151995.JPG,0,0,14.439687,-12.1867,
G0151996.JPG,0,0,19.287691,-16.658634,
G0151997.JPG,0,0,12.933176,-10.795364,
G0151998.JPG,0,0,13.448317,-10.253377,
G0151999.JPG,0,0,17.73485,-14.837997,
G0152000.JPG,1,1,-5.470936,8.7327385,
G0152001.JPG,0,1,1.2219342,2.0742912,
G0152002.JPG,0,0,17.708439,-15.7925,
G0152003.JPG,0,0,25.565617,-24.662697,
G0152004.JPG,0,0,22.013702,-20.311789,
G0152005.JPG,0,0,24.31805,-22.581924,
G0152006.JPG,0,0,22.330923,-20.20473,
G0152007.JPG,0,0,10.121168,-6.793609,
G0152008.JPG,1,0,3.4272408,-0.3544367,
G0152009.JPG,0,0,10.969161,-7.7101088,
G0152010.JPG,0,0,9.186638,-6.236972,
G0152011.JPG,0,0,17.128479,-14.507389,
G0152012.JPG,0,0,11.051939,-7.964095,
G0152013.JPG,0,0,15.762799,-12.677254,
G0152014.JPG,0,1,-0.24570307,3.7620904,
G0152015.JPG,1,1,-2.164591,5.591409,
G0152016.JPG,0,1,0.8807469,2.9722428,
G0152017.JPG,0,0,22.267927,-21.005774,
G0152018.JPG,0,0,28.37582,-28.142862,
G0152019.JPG,0,0,20.10676,-17.871939,
G0152020.JPG,0,0,28.58489,-26.826977,
G0152021.JPG,0,0,23.83284,-21.63846,
G0152022.JPG,0,0,9.083989,-6.1543503,
G0152023.JPG,1,1,1.1331372,1.8331904,
G0162024.JPG,0,0,14.346712,-12.041382,
G0162025.JPG,0,0,16.113642,-13.617267,
G0162026.JPG,0,0,23.41868,-21.73492,
G0162027.JPG,0,0,28.320707,-27.343111,
G0162028.JPG,0,0,26.376429,-25.097353,
G0162029.JPG,0,0,20.517612,-18.145552,
G0162030.JPG,0,0,25.56689,-24.3524,
G0162031.JPG,0,0,18.378525,-15.838766,
G0162032.JPG,0,0,12.608709,-9.591826,
G0162033.JPG,1,0,7.3506575,-3.7369192,
G0162034.JPG,0,0,2.1710615,1.6642473,
G0162035.JPG,0,0,26.14775,-25.272707,
G0162036.JPG,0,0,29.80873,-29.304014,
G0162037.JPG,0,0,27.32358,-26.249968,
G0162038.JPG,0,0,29.90814,-28.607437,
G0162039.JPG,0,0,27.79916,-26.369144,
G0162040.JPG,0,0,12.753903,-9.539765,
G0162041.JPG,0,0,13.131593,-9.89008,
G0162042.JPG,1,1,-1.6442577,5.4092155,
G0162043.JPG,0,0,19.086369,-16.941822,
G0162044.JPG,0,0,21.133652,-19.618269,
G0162045.JPG,0,0,16.098637,-13.495483,
G0162046.JPG,0,0,23.665804,-22.215496,
G0162047.JPG,0,0,16.916302,-14.387945,
G0162048.JPG,0,0,10.550168,-7.5347953,
G0162049.JPG,0,1,-1.0684427,4.573756,
G0162050.JPG,1,0,14.218623,-11.182694,
G0162051.JPG,0,0,26.740269,-25.979324,
G0162052.JPG,0,0,20.861885,-18.620277,
G0162053.JPG,0,0,30.825933,-29.894361,
G0162054.JPG,0,0,29.742487,-29.418638,
G0162055.JPG,0,0,21.324982,-19.469221,
G0162056.JPG,0,0,6.2881947,-3.0204391,
G0162057.JPG,1,0,14.36444,-10.8866205,
G0162058.JPG,0,0,22.109543,-21.290094,
G0162059.JPG,0,0,24.65962,-23.013079,
G0162060.JPG,0,0,30.876694,-30.482552,
G0162061.JPG,0,0,20.97803,-19.336279,
G0162062.JPG,0,0,21.752068,-20.629005,
G0162063.JPG,0,0,3.2676692,0.2834665,
G0162064.JPG,1,1,-4.939857,8.417984,
G0162065.JPG,0,0,24.384562,-24.095373,
G0162066.JPG,0,0,30.431303,-30.111227,
G0162067.JPG,0,0,27.5454,-25.954205,
G0162068.JPG,0,0,28.242363,-27.233934,
G0162069.JPG,0,0,16.6761,-14.197299,
G0162070.JPG,0,0,16.480429,-14.61691,
G0162071.JPG,1,1,0.22812021,2.8900216,
G0162072.JPG,0,0,13.470561,-11.02666,
G0162073.JPG,0,0,23.298124,-21.50401,
G0162074.JPG,0,0,24.411518,-22.360575,
G0162075.JPG,0,0,23.375803,-21.595789,
G0162076.JPG,0,0,16.98861,-14.68478,
G0162077.JPG,0,0,5.716091,-2.8112986,
G0162078.JPG,0,0,1.783712,1.638341,
G0162079.JPG,1,0,17.428751,-15.208772,
G0162080.JPG,0,0,25.08999,-23.796928,
G0162081.JPG,0,0,21.068457,-19.3832,
G0162082.JPG,0,0,17.602652,-14.435517,
G0162083.JPG,0,0,22.179218,-20.204514,
G0162084.JPG,0,0,6.484122,-2.913441,
G0162085.JPG,0,1,1.3398372,2.0096781,
G0162086.JPG,1,0,8.287462,-5.9810314,
G0162087.JPG,0,0,22.783941,-21.646994,
G0162088.JPG,0,0,23.39501,-21.808035,
G0162089.JPG,0,0,25.382622,-23.676016,
G0162090.JPG,0,0,23.34337,-21.087746,
G0162091.JPG,0,0,19.84242,-17.758236,
G0162092.JPG,0,0,1.6051133,1.0599946,
G0162093.JPG,1,1,-4.63417,7.7132297,
G0162094.JPG,0,0,18.560373,-17.085274,
G0162095.JPG,0,0,25.19792,-23.975937,
G0162096.JPG,0,0,14.443741,-11.397657,
G0162097.JPG,0,0,31.765724,-31.731531,
G0162098.JPG,0,0,23.709307,-22.602015,
G0162099.JPG,0,0,14.855593,-12.428196,
G0162100.JPG,1,1,0.7155446,2.7572515,
G0162101.JPG,0,0,8.796615,-7.0771194,
G0162102.JPG,0,0,26.89701,-25.878916,
G0162103.JPG,0,0,20.924088,-19.261879,
G0162104.JPG,0,0,25.71078,-24.191877,
G0162105.JPG,0,0,20.460354,-18.729284,
G0162106.JPG,0,0,15.359433,-13.07515,
G0162107.JPG,0,1,-2.1996906,5.676462,
