name,predicted,target
G0733350.JPG,0,0
G0733351.JPG,0,0
G0733352.JPG,0,0
G0733353.JPG,0,0
G0733354.JPG,0,0
G0733355.JPG,0,0
G0733356.JPG,1,1
G0733357.JPG,1,0
G0733358.JPG,0,0
G0733359.JPG,0,0
G0733360.JPG,0,0
G0733361.JPG,0,0
G0733362.JPG,0,0
G0733363.JPG,1,1
G0733364.JPG,0,0
G0733365.JPG,0,0
G0733366.JPG,0,0
G0733367.JPG,0,0
G0733368.JPG,0,0
G0733369.JPG,0,0
G0733370.JPG,0,1
G0733371.JPG,0,0
G0733372.JPG,0,0
G0733373.JPG,0,0
G0733374.JPG,0,0
G0733375.JPG,0,0
G0733376.JPG,0,0
G0733377.JPG,1,1
G0733378.JPG,0,0
G0733379.JPG,0,0
G0733380.JPG,0,0
G0733381.JPG,0,0
G0733382.JPG,0,0
G0733383.JPG,1,0
G0733384.JPG,1,1
G0733385.JPG,0,0
G0733386.JPG,0,0
G0733387.JPG,0,0
G0733388.JPG,0,0
G0733389.JPG,0,0
G0733390.JPG,1,1
G0733391.JPG,0,0
G0733392.JPG,0,0
G0733393.JPG,0,0
G0733394.JPG,0,0
G0733395.JPG,0,0
G0733396.JPG,0,0
G0733397.JPG,1,1
G0733398.JPG,0,0
G0733399.JPG,0,0
G0733400.JPG,0,0
G0733401.JPG,0,0
G0733402.JPG,0,0
G0733403.JPG,1,1
G0733404.JPG,1,0
G0733405.JPG,0,0
G0733406.JPG,0,0
G0733407.JPG,0,0
G0733408.JPG,0,0
G0733409.JPG,0,0
G0733410.JPG,1,1
G0733411.JPG,1,0
G0733412.JPG,0,0
G0733413.JPG,0,0
G0733414.JPG,0,0
G0733415.JPG,0,0
G0733416.JPG,0,0
G0733417.JPG,1,1
G0733418.JPG,0,0
G0733419.JPG,0,0
G0733420.JPG,0,0
G0733421.JPG,0,0
G0733422.JPG,0,0
G0733423.JPG,0,0
G0733424.JPG,1,1
G0733425.JPG,0,0
G0733426.JPG,0,0
G0733427.JPG,0,0
G0733428.JPG,0,0
G0733429.JPG,0,0
G0733430.JPG,0,1
G0733431.JPG,0,0
G0733432.JPG,0,0
G0733433.JPG,0,0
G0733434.JPG,0,0
G0733435.JPG,0,0
G0733436.JPG,0,0
G0733437.JPG,0,0
G0733438.JPG,1,1
G0733439.JPG,0,0
G0733440.JPG,0,0
G0733441.JPG,0,0
G0733442.JPG,0,0
G0733443.JPG,0,0
G0733444.JPG,1,1
G0733445.JPG,0,0
G0733446.JPG,0,0
G0733447.JPG,0,0
G0733448.JPG,0,0
G0733449.JPG,0,0
G0733450.JPG,0,0
G0733451.JPG,1,1
G0733452.JPG,0,0
G0733453.JPG,0,0
G0733454.JPG,0,0
G0733455.JPG,0,0
G0733456.JPG,0,0
G0733457.JPG,1,1
G0733458.JPG,1,0
G0733459.JPG,0,0
G0733460.JPG,0,0
G0733461.JPG,0,0
G0733462.JPG,0,0
G0733463.JPG,0,0
G0733464.JPG,0,0
G0733465.JPG,1,1
G0733466.JPG,0,0
G0733467.JPG,0,0
G0733468.JPG,0,0
G0733469.JPG,0,0
G0733470.JPG,0,0
G0733471.JPG,1,1
G0733472.JPG,0,0
G0733473.JPG,0,0
G0733474.JPG,0,0
G0733475.JPG,0,0
G0733476.JPG,0,0
G0733477.JPG,0,0
G0733478.JPG,1,1
G0733479.JPG,0,0
G0733480.JPG,0,0
G0733481.JPG,0,0
G0733482.JPG,0,0
G0733483.JPG,0,0
G0733484.JPG,1,1
G0733485.JPG,0,0
G0733486.JPG,0,0
G0733487.JPG,0,0
G0733488.JPG,0,0
G0733489.JPG,0,0
G0733490.JPG,0,0
G0733491.JPG,1,1
G0733492.JPG,1,0
G0733493.JPG,0,0
G0733494.JPG,0,0
G0733495.JPG,0,0
G0733496.JPG,0,0
G0733497.JPG,0,0
G0733498.JPG,1,1
G0733499.JPG,0,0
G0733500.JPG,0,0
G0733501.JPG,0,0
G0733502.JPG,0,0
G0733503.JPG,0,0
G0733504.JPG,0,0
G0733505.JPG,1,1
G0733506.JPG,0,0
G0733507.JPG,0,0
G0733508.JPG,0,0
G0733509.JPG,0,0
G0733510.JPG,0,0
G0733511.JPG,1,1
G0733512.JPG,0,0
G0733513.JPG,0,0
G0733514.JPG,0,0
G0733515.JPG,0,0
G0733516.JPG,0,0
G0733517.JPG,0,0
G0733518.JPG,1,1
G0733519.JPG,0,0
G0733520.JPG,0,0
G0733521.JPG,0,0
G0733522.JPG,0,0
G0733523.JPG,0,0
G0733524.JPG,0,0
G0733525.JPG,1,1
G0733526.JPG,0,0
G0733527.JPG,0,0
G0733528.JPG,0,0
G0733529.JPG,0,0
G0733530.JPG,0,0
G0733531.JPG,0,0
G0733532.JPG,1,1
G0733533.JPG,0,0
G0733534.JPG,0,0
G0733535.JPG,0,0
G0733536.JPG,0,0
G0733537.JPG,0,0
G0733538.JPG,0,0
G0733539.JPG,0,1
G0733540.JPG,0,0
G0733541.JPG,0,0
G0733542.JPG,0,0
G0733543.JPG,0,0
G0733544.JPG,0,0
G0733545.JPG,0,0
G0733546.JPG,1,1
G0733547.JPG,0,0
G0733548.JPG,0,0
G0733549.JPG,0,0
G0733550.JPG,0,0
G0733551.JPG,0,0
G0733552.JPG,1,1
G0733553.JPG,1,0
G0733554.JPG,0,0
G0733555.JPG,0,0
G0733556.JPG,0,0
G0733557.JPG,0,0
G0733558.JPG,0,0
G0733559.JPG,0,1
G0733560.JPG,0,0
G0733561.JPG,0,0
G0733562.JPG,0,0
G0733563.JPG,0,0
G0733564.JPG,0,0
G0733565.JPG,0,0
G0733566.JPG,1,1
G0733567.JPG,0,0
G0733568.JPG,0,0
G0733569.JPG,0,0
G0733570.JPG,0,0
G0733571.JPG,0,0
G0733572.JPG,0,1
G0733573.JPG,0,0
G0733574.JPG,0,0
G0733575.JPG,0,0
G0733576.JPG,0,0
G0733577.JPG,0,0
G0733578.JPG,0,0
G0733579.JPG,1,1
G0733580.JPG,0,0
G0733581.JPG,0,0
G0733582.JPG,0,0
G0733583.JPG,0,0
G0733584.JPG,0,0
G0733585.JPG,0,0
G0733586.JPG,0,0
G0733587.JPG,0,1
G0733588.JPG,0,0
G0733589.JPG,0,0
G0733590.JPG,0,0
G0733591.JPG,0,0
G0733592.JPG,0,0
G0733593.JPG,1,1
G0733594.JPG,0,0
G0733595.JPG,0,0
G0733596.JPG,0,0
G0733597.JPG,0,0
G0733598.JPG,0,0
G0733599.JPG,0,0
G0733600.JPG,1,1
G0733601.JPG,0,0
G0733602.JPG,0,0
G0733603.JPG,0,0
G0733604.JPG,0,0
G0733605.JPG,0,0
G0733606.JPG,0,0
G0733607.JPG,1,1
G0733608.JPG,0,0
G0733609.JPG,0,0
G0733610.JPG,0,0
G0733611.JPG,0,0
G0733612.JPG,0,0
G0733613.JPG,0,1
G0733614.JPG,0,0
G0733615.JPG,0,0
G0733616.JPG,0,0
G0733617.JPG,0,0
G0733618.JPG,0,0
G0733619.JPG,0,0
G0743620.JPG,0,0
G0743621.JPG,0,0
G0743622.JPG,0,0
G0743623.JPG,0,0
G0743624.JPG,0,0
G0743625.JPG,0,0
G0743626.JPG,0,0
G0743627.JPG,0,0
G0743628.JPG,0,0
G0743629.JPG,0,0
G0743630.JPG,0,1
G0743631.JPG,0,0
G0743632.JPG,0,0
G0743633.JPG,0,0
G0743634.JPG,0,0
G0743635.JPG,0,0
G0743636.JPG,0,0
G0743637.JPG,1,1
G0743638.JPG,1,0
G0743639.JPG,0,0
G0743640.JPG,0,0
G0743641.JPG,0,0
G0743642.JPG,0,0
G0743643.JPG,0,0
G0743644.JPG,1,1
G0743645.JPG,0,0
G0743646.JPG,0,0
G0743647.JPG,0,0
G0743648.JPG,0,0
G0743649.JPG,0,0
G0743650.JPG,1,1
G0743651.JPG,0,0
G0743652.JPG,0,0
G0743653.JPG,0,0
G0743654.JPG,0,0
G0743655.JPG,0,0
G0743656.JPG,1,1
G0743657.JPG,0,0
G0743658.JPG,0,0
G0743659.JPG,0,0
G0743660.JPG,0,0
G0743661.JPG,0,0
G0743662.JPG,0,0
G0743663.JPG,1,0
G0743664.JPG,1,1
G0743665.JPG,0,0
G0743666.JPG,0,0
G0743667.JPG,0,0
G0743668.JPG,0,0
G0743669.JPG,0,0
G0743670.JPG,1,0
G0743671.JPG,1,1
G0743672.JPG,0,0
G0743673.JPG,0,0
G0743674.JPG,0,0
G0743675.JPG,0,0
G0743676.JPG,0,0
G0743677.JPG,1,1
G0743678.JPG,0,0
G0743679.JPG,0,0
G0743680.JPG,0,0
G0743681.JPG,0,0
G0743682.JPG,0,0
G0743683.JPG,0,1
G0743684.JPG,1,0
G0743685.JPG,0,0
G0743686.JPG,0,0
G0743687.JPG,0,0
G0743688.JPG,0,0
G0743689.JPG,0,0
G0743690.JPG,1,1
G0743691.JPG,0,0
G0743692.JPG,0,0
G0743693.JPG,0,0
G0743694.JPG,0,0
G0743695.JPG,0,0
G0743696.JPG,0,0
G0743697.JPG,1,1
G0743698.JPG,0,0
G0743699.JPG,0,0
G0743700.JPG,0,0
G0743701.JPG,0,0
G0743702.JPG,0,0
G0743703.JPG,0,0
G0743704.JPG,1,1
G0743705.JPG,0,0
G0743706.JPG,0,0
G0743707.JPG,0,0
G0743708.JPG,0,0
G0743709.JPG,0,0
G0743710.JPG,1,0
G0743711.JPG,1,1
G0743712.JPG,0,0
G0743713.JPG,0,0
G0743714.JPG,0,0
G0743715.JPG,0,0
G0743716.JPG,0,0
G0743717.JPG,1,0
G0743718.JPG,1,1
G0743719.JPG,0,0
G0743720.JPG,0,0
G0743721.JPG,0,0
G0743722.JPG,0,0
G0743723.JPG,0,0
G0743724.JPG,1,1
G0743725.JPG,0,0
G0743726.JPG,0,0
G0743727.JPG,0,0
G0743728.JPG,0,0
G0743729.JPG,0,0
G0743730.JPG,0,0
G0743731.JPG,1,1
G0743732.JPG,0,0
G0743733.JPG,0,0
G0743734.JPG,0,0
G0743735.JPG,0,0
G0743736.JPG,0,0
G0743737.JPG,1,1
G0743738.JPG,1,0
G0743739.JPG,0,0
G0743740.JPG,0,0
G0743741.JPG,0,0
G0743742.JPG,0,0
G0743743.JPG,0,0
G0743744.JPG,1,1
G0743745.JPG,0,0
G0743746.JPG,0,0
G0743747.JPG,0,0
G0743748.JPG,0,0
G0743749.JPG,0,0
G0743750.JPG,0,0
G0743751.JPG,1,1
G0743752.JPG,0,0
G0743753.JPG,0,0
G0743754.JPG,0,0
G0743755.JPG,0,0
G0743756.JPG,0,0
G0743757.JPG,1,1
G0743758.JPG,1,0
G0743759.JPG,0,0
G0743760.JPG,0,0
G0743761.JPG,0,0
G0743762.JPG,0,0
G0743763.JPG,0,0
G0743764.JPG,1,1
G0743765.JPG,0,0
G0743766.JPG,0,0
G0743767.JPG,0,0
G0743768.JPG,0,0
G0743769.JPG,0,0
G0743770.JPG,0,0
G0743771.JPG,0,1
G0743772.JPG,0,0
G0743773.JPG,0,0
G0743774.JPG,0,0
G0743775.JPG,0,0
G0743776.JPG,0,0
G0743777.JPG,0,0
G0743778.JPG,0,1
G0743779.JPG,0,0
G0743780.JPG,0,0
G0743781.JPG,0,0
G0743782.JPG,0,0
G0743783.JPG,0,0
G0743784.JPG,0,1
G0743785.JPG,0,0
G0743786.JPG,0,0
G0743787.JPG,0,0
G0743788.JPG,0,0
G0743789.JPG,0,0
G0743790.JPG,0,0
G0743791.JPG,1,1
G0743792.JPG,0,0
G0743793.JPG,0,0
G0743794.JPG,0,0
G0743795.JPG,0,0
G0743796.JPG,0,0
G0743797.JPG,0,0
G0743798.JPG,1,1
G0743799.JPG,0,0
G0743800.JPG,0,0
G0743801.JPG,0,0
G0743802.JPG,0,0
G0743803.JPG,0,0
G0743804.JPG,1,1
G0743805.JPG,0,0
G0743806.JPG,0,0
G0743807.JPG,0,0
G0743808.JPG,0,0
G0743809.JPG,0,0
G0743810.JPG,0,0
G0743811.JPG,1,1
G0743812.JPG,0,0
G0743813.JPG,0,0
G0743814.JPG,0,0
G0743815.JPG,0,0
G0743816.JPG,0,0
G0743817.JPG,0,0
G0743818.JPG,1,1
G0743819.JPG,0,0
G0743820.JPG,0,0
G0743821.JPG,0,0
G0743822.JPG,0,0
G0743823.JPG,0,0
G0743824.JPG,1,0
G0743825.JPG,1,1
G0743826.JPG,0,0
G0743827.JPG,0,0
G0743828.JPG,0,0
G0743829.JPG,0,0
G0743830.JPG,0,0
G0743831.JPG,1,1
G0743832.JPG,0,0
G0743833.JPG,0,0
G0743834.JPG,0,0
G0743835.JPG,0,0
G0743836.JPG,0,0
G0743837.JPG,0,0
G0743838.JPG,1,1
G0743839.JPG,0,0
G0743840.JPG,0,0
G0743841.JPG,0,0
G0743842.JPG,0,0
G0743843.JPG,0,0
G0743844.JPG,1,1
G0743845.JPG,0,0
G0743846.JPG,0,0
G0743847.JPG,0,0
G0743848.JPG,0,0
G0743849.JPG,0,0
G0743850.JPG,0,0
G0743851.JPG,1,1
G0743852.JPG,0,0
G0743853.JPG,0,0
G0743854.JPG,0,0
G0743855.JPG,0,0
G0743856.JPG,0,0
G0743857.JPG,0,0
G0743858.JPG,1,1
G0743859.JPG,0,0
G0743860.JPG,0,0
G0743861.JPG,0,0
G0743862.JPG,0,0
G0743863.JPG,0,0
G0743864.JPG,0,1
G0743865.JPG,1,0
G0743866.JPG,0,0
G0743867.JPG,0,0
G0743868.JPG,0,0
G0743869.JPG,0,0
G0743870.JPG,0,0
G0743871.JPG,1,1
G0743872.JPG,0,0
G0743873.JPG,0,0
G0743874.JPG,0,0
G0743875.JPG,0,0
G0743876.JPG,0,0
G0743877.JPG,1,0
G0743878.JPG,1,1
G0743879.JPG,0,0
G0743880.JPG,0,0
G0743881.JPG,0,0
G0743882.JPG,0,0
G0743883.JPG,0,0
G0743884.JPG,1,1
G0743885.JPG,0,0
G0743886.JPG,0,0
G0743887.JPG,0,0
G0743888.JPG,0,0
G0743889.JPG,0,0
G0743890.JPG,0,0
G0743891.JPG,1,1
G0743892.JPG,0,0
G0743893.JPG,0,0
G0743894.JPG,0,0
G0743895.JPG,0,0
G0743896.JPG,0,0
G0743897.JPG,0,1
G0743898.JPG,0,0
G0743899.JPG,0,0
G0743900.JPG,0,0
G0743901.JPG,0,0
G0743902.JPG,0,0
G0743903.JPG,0,0
G0743904.JPG,0,0
G0743905.JPG,1,1
G0743906.JPG,0,0
G0743907.JPG,0,0
G0743908.JPG,0,0
G0743909.JPG,0,0
G0743910.JPG,0,0
G0743911.JPG,1,1
G0743912.JPG,0,0
G0743913.JPG,0,0
G0743914.JPG,0,0
G0743915.JPG,0,0
G0743916.JPG,0,0
G0743917.JPG,0,0
G0743918.JPG,1,1
G0743919.JPG,0,0
G0743920.JPG,0,0
G0743921.JPG,0,0
G0743922.JPG,0,0
G0743923.JPG,0,0
G0743924.JPG,1,1
G0743925.JPG,0,0
G0743926.JPG,0,0
G0743927.JPG,0,0
G0743928.JPG,0,0
G0743929.JPG,0,0
G0743930.JPG,0,0
G0743931.JPG,1,1
G0743932.JPG,0,0
G0743933.JPG,0,0
G0743934.JPG,0,0
G0743935.JPG,0,0
G0743936.JPG,0,0
G0743937.JPG,0,0
G0743938.JPG,1,1
G0743939.JPG,0,0
G0743940.JPG,0,0
G0743941.JPG,0,0
G0743942.JPG,0,0
G0743943.JPG,0,0
G0743944.JPG,1,1
G0743945.JPG,0,0
G0743946.JPG,0,0
G0743947.JPG,0,0
G0743948.JPG,0,0
G0743949.JPG,0,0
G0743950.JPG,0,0
G0743951.JPG,1,1
G0743952.JPG,0,0
G0743953.JPG,0,0
G0743954.JPG,0,0
G0743955.JPG,0,0
G0743956.JPG,0,0
G0743957.JPG,0,0
G0743958.JPG,1,1
G0743959.JPG,0,0
G0743960.JPG,0,0
G0743961.JPG,0,0
G0743962.JPG,0,0
G0743963.JPG,0,0
G0743964.JPG,1,1
G0743965.JPG,0,0
G0743966.JPG,0,0
G0743967.JPG,0,0
G0743968.JPG,0,0
G0743969.JPG,0,0
G0743970.JPG,0,0
G0743971.JPG,1,1
G0743972.JPG,1,0
G0743973.JPG,0,0
G0743974.JPG,0,0
G0743975.JPG,0,0
G0743976.JPG,0,0
G0743977.JPG,1,0
G0743978.JPG,0,1
G0743979.JPG,0,0
G0743980.JPG,0,0
G0743981.JPG,0,0
G0743982.JPG,0,0
G0743983.JPG,0,0
G0743984.JPG,1,1
G0743985.JPG,0,0
G0743986.JPG,0,0
G0743987.JPG,0,0
G0846515.JPG,0,0
G0846516.JPG,0,0
G0846517.JPG,0,0
G0846518.JPG,0,0
G0846519.JPG,0,0
G0846520.JPG,0,0
G0846521.JPG,0,0
G0846522.JPG,0,0
G0846523.JPG,0,0
G0846524.JPG,1,1
G0846525.JPG,0,0
G0846526.JPG,0,0
G0846527.JPG,0,0
G0846528.JPG,0,0
G0846529.JPG,0,0
G0846530.JPG,0,0
G0846531.JPG,1,1
G0846532.JPG,0,0
G0846533.JPG,0,0
G0846534.JPG,0,0
G0846535.JPG,0,0
G0846536.JPG,0,0
G0846537.JPG,0,0
G0846538.JPG,1,1
G0846539.JPG,0,0
G0846540.JPG,0,0
G0846541.JPG,0,0
G0846542.JPG,0,0
G0846543.JPG,0,0
G0846544.JPG,0,0
G0846545.JPG,1,1
G0846546.JPG,0,0
G0846547.JPG,0,0
G0846548.JPG,0,0
G0846549.JPG,0,0
G0846550.JPG,0,0
G0846551.JPG,1,1
G0846552.JPG,0,0
G0846553.JPG,0,0
G0846554.JPG,0,0
G0846555.JPG,0,0
G0846556.JPG,0,0
G0846557.JPG,0,0
G0846558.JPG,1,1
G0846559.JPG,0,0
G0846560.JPG,0,0
G0846561.JPG,0,0
G0846562.JPG,0,0
G0846563.JPG,0,0
G0846564.JPG,0,0
G0846565.JPG,0,1
G0846566.JPG,0,0
G0846567.JPG,0,0
G0846568.JPG,0,0
G0846569.JPG,0,0
G0846570.JPG,0,0
G0846571.JPG,0,0
G0846572.JPG,1,1
G0846573.JPG,0,0
G0846574.JPG,0,0
G0846575.JPG,0,0
G0846576.JPG,0,0
G0846577.JPG,1,0
G0846578.JPG,1,1
G0846579.JPG,0,0
G0846580.JPG,0,0
G0846581.JPG,0,0
G0846582.JPG,0,0
G0846583.JPG,0,0
G0846584.JPG,0,0
G0846585.JPG,1,1
G0846586.JPG,0,0
G0846587.JPG,0,0
G0846588.JPG,0,0
G0846589.JPG,0,0
G0846590.JPG,0,0
G0846591.JPG,0,1
G0846592.JPG,0,0
G0846593.JPG,0,0
G0846594.JPG,0,0
G0846595.JPG,0,0
G0846596.JPG,0,0
G0846597.JPG,0,0
G0846598.JPG,1,1
G0846599.JPG,0,0
G0846600.JPG,0,0
G0846601.JPG,0,0
G0846602.JPG,0,0
G0846603.JPG,0,0
G0846604.JPG,0,0
G0846605.JPG,1,1
G0846606.JPG,0,0
G0846607.JPG,0,0
G0846608.JPG,0,0
G0846609.JPG,0,0
G0846610.JPG,0,0
G0846611.JPG,1,0
G0846612.JPG,1,1
G0846613.JPG,0,0
G0846614.JPG,0,0
G0846615.JPG,0,0
G0846616.JPG,0,0
G0846617.JPG,0,1
G0846618.JPG,1,0
G0846619.JPG,0,0
G0846620.JPG,0,0
G0846621.JPG,0,0
G0846622.JPG,0,0
G0846623.JPG,0,0
G0846624.JPG,0,0
G0846625.JPG,1,1
G0846626.JPG,0,0
G0846627.JPG,0,0
G0846628.JPG,0,0
G0846629.JPG,0,0
G0846630.JPG,0,0
G0846631.JPG,1,0
G0846632.JPG,0,1
G0846633.JPG,0,0
G0846634.JPG,0,0
G0846635.JPG,0,0
G0846636.JPG,0,0
G0846637.JPG,0,0
G0846638.JPG,1,1
G0846639.JPG,1,0
G0846640.JPG,0,0
G0846641.JPG,0,0
G0846642.JPG,0,0
G0846643.JPG,0,0
G0846644.JPG,0,0
G0846645.JPG,1,1
G0846646.JPG,0,0
G0846647.JPG,0,0
G0846648.JPG,0,0
G0846649.JPG,0,0
G0846650.JPG,0,0
G0846651.JPG,1,0
G0846652.JPG,1,1
G0846653.JPG,0,0
G0846654.JPG,0,0
G0846655.JPG,0,0
G0846656.JPG,0,0
G0846657.JPG,0,0
G0846658.JPG,1,1
G0846659.JPG,0,0
G0846660.JPG,0,0
G0846661.JPG,0,0
G0846662.JPG,0,0
G0846663.JPG,0,0
G0846664.JPG,0,0
G0846665.JPG,1,1
G0846666.JPG,0,0
G0846667.JPG,0,0
G0846668.JPG,0,0
G0846669.JPG,0,0
G0846670.JPG,0,0
G0846671.JPG,0,0
G0846672.JPG,1,1
G0846673.JPG,0,0
G0846674.JPG,0,0
G0846675.JPG,0,0
G0846676.JPG,0,0
G0846677.JPG,0,0
G0846678.JPG,0,0
G0846679.JPG,1,1
G0846680.JPG,0,0
G0846681.JPG,0,0
G0846682.JPG,0,0
G0846683.JPG,0,0
G0846684.JPG,0,0
G0846685.JPG,1,0
G0846686.JPG,0,1
G0846687.JPG,0,0
G0846688.JPG,0,0
G0846689.JPG,0,0
G0846690.JPG,0,0
G0846691.JPG,0,0
G0846692.JPG,1,1
G0846693.JPG,1,0
G0846694.JPG,0,0
G0846695.JPG,0,0
G0846696.JPG,0,0
G0846697.JPG,0,0
G0846698.JPG,0,0
G0846699.JPG,1,1
G0846700.JPG,0,0
G0846701.JPG,0,0
G0846702.JPG,0,0
G0846703.JPG,0,0
G0846704.JPG,0,0
G0846705.JPG,0,0
G0846706.JPG,1,1
G0846707.JPG,0,0
G0846708.JPG,0,0
G0846709.JPG,0,0
G0846710.JPG,0,0
G0846711.JPG,0,0
G0846712.JPG,1,1
G0846713.JPG,0,0
G0846714.JPG,0,0
G0846715.JPG,0,0
G0846716.JPG,0,0
G0846717.JPG,0,0
G0846718.JPG,0,0
G0846719.JPG,1,1
G0846720.JPG,0,0
G0846721.JPG,0,0
G0846722.JPG,0,0
G0846723.JPG,0,0
G0846724.JPG,0,0
G0846725.JPG,0,0
G0846726.JPG,1,1
G0846727.JPG,0,0
G0846728.JPG,0,0
G0846729.JPG,0,0
G0846730.JPG,0,0
G0846731.JPG,0,0
G0846732.JPG,1,1
G0846733.JPG,0,0
G0846734.JPG,0,0
G0846735.JPG,0,0
G0846736.JPG,0,0
G0846737.JPG,0,0
G0846738.JPG,0,0
G0846739.JPG,1,1
G0846740.JPG,0,0
G0846741.JPG,0,0
G0846742.JPG,0,0
G0846743.JPG,0,0
G0846744.JPG,0,0
G0846745.JPG,0,0
G0846746.JPG,1,1
G0846747.JPG,0,0
G0846748.JPG,0,0
G0846749.JPG,0,0
G0846750.JPG,0,0
G0846751.JPG,0,0
G0846752.JPG,1,0
G0846753.JPG,0,1
G0846754.JPG,0,0
G0846755.JPG,0,0
G0846756.JPG,0,0
G0846757.JPG,0,0
G0846758.JPG,0,0
G0846759.JPG,1,1
G0846760.JPG,0,0
G0846761.JPG,0,0
G0846762.JPG,0,0
G0846763.JPG,0,0
G0846764.JPG,0,0
G0846765.JPG,1,0
G0846766.JPG,1,1
G0846767.JPG,0,0
G0846768.JPG,0,0
G0846769.JPG,0,0
G0846770.JPG,0,0
G0846771.JPG,0,0
G0846772.JPG,1,0
G0846773.JPG,1,1
G0846774.JPG,0,0
G0846775.JPG,0,0
G0846776.JPG,0,0
G0846777.JPG,0,0
G0846778.JPG,0,0
G0846779.JPG,0,1
G0846780.JPG,0,0
G0846781.JPG,0,0
G0846782.JPG,0,0
G0846783.JPG,0,0
G0846784.JPG,0,0
G0846785.JPG,0,0
G0846786.JPG,1,1
G0846787.JPG,0,0
G0846788.JPG,0,0
G0846789.JPG,0,0
G0846790.JPG,0,0
G0846791.JPG,0,0
G0846792.JPG,1,1
G0846793.JPG,0,0
G0846794.JPG,0,0
G0846795.JPG,0,0
G0846796.JPG,0,0
G0846797.JPG,0,0
G0846798.JPG,0,0
G0846799.JPG,1,1
G0846800.JPG,0,0
G0846801.JPG,0,0
G0846802.JPG,0,0
G0846803.JPG,0,0
G0846804.JPG,0,0
G0846805.JPG,0,0
G0846806.JPG,1,1
G0846807.JPG,0,0
G0846808.JPG,0,0
G0846809.JPG,0,0
G0846810.JPG,0,0
G0846811.JPG,0,0
G0846812.JPG,1,0
G0846813.JPG,1,1
G0846814.JPG,0,0
G0846815.JPG,0,0
G0846816.JPG,0,0
G0846817.JPG,0,0
G0846818.JPG,0,0
G0846819.JPG,1,1
G0846820.JPG,1,0
G0846821.JPG,0,0
G0846822.JPG,0,0
G0846823.JPG,0,0
G0846824.JPG,0,0
G0846825.JPG,0,0
G0846826.JPG,1,1
G0846827.JPG,0,0
G0846828.JPG,0,0
G0846829.JPG,0,0
G0846830.JPG,0,0
G0846831.JPG,0,0
G0846832.JPG,1,0
G0846833.JPG,1,1
G0846834.JPG,0,0
G0846835.JPG,0,0
G0846836.JPG,0,0
G0846837.JPG,0,0
G0846838.JPG,0,0
G0846839.JPG,0,0
G0846840.JPG,1,1
G0846841.JPG,0,0
G0846842.JPG,0,0
G0846843.JPG,0,0
G0846844.JPG,0,0
G0846845.JPG,0,0
G0846846.JPG,1,1
G0846847.JPG,0,0
G0846848.JPG,0,0
