year,trial,date,camera,range,image,class,position,img_path
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393017.JPG,1,97,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393018.JPG,0,98,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393019.JPG,0,99,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393020.JPG,0,100,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393021.JPG,0,101,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393022.JPG,0,102,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393023.JPG,0,103,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393024.JPG,1,104,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393025.JPG,0,105,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393026.JPG,0,106,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393027.JPG,0,107,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393028.JPG,0,108,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393029.JPG,0,109,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393030.JPG,0,110,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393031.JPG,1,111,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393032.JPG,0,112,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393033.JPG,0,113,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393034.JPG,0,114,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393035.JPG,0,115,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393036.JPG,0,116,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393037.JPG,0,117,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393038.JPG,1,118,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393039.JPG,0,119,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393040.JPG,0,120,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393041.JPG,0,121,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393042.JPG,0,122,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393043.JPG,0,123,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393044.JPG,0,124,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393045.JPG,1,125,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393046.JPG,0,126,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393047.JPG,0,127,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393048.JPG,0,128,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393049.JPG,0,129,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393050.JPG,0,130,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393051.JPG,0,131,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393052.JPG,1,132,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393053.JPG,0,133,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393054.JPG,0,134,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393055.JPG,0,135,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393056.JPG,0,136,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393057.JPG,0,137,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393058.JPG,0,138,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393059.JPG,1,139,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393060.JPG,0,140,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393061.JPG,0,141,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393062.JPG,0,142,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393063.JPG,0,143,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393064.JPG,0,144,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393065.JPG,0,145,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393066.JPG,1,146,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393067.JPG,0,147,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393068.JPG,0,148,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393069.JPG,0,149,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393070.JPG,0,150,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393071.JPG,0,151,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393072.JPG,0,152,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393073.JPG,1,153,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393074.JPG,0,154,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393075.JPG,0,155,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393076.JPG,0,156,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393077.JPG,0,157,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393078.JPG,0,158,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393079.JPG,0,159,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393080.JPG,1,160,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393081.JPG,0,161,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393082.JPG,0,162,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393083.JPG,0,163,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393084.JPG,0,164,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393085.JPG,0,165,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393086.JPG,1,166,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393087.JPG,0,167,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393088.JPG,0,168,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393089.JPG,0,169,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393090.JPG,0,170,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393091.JPG,0,171,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393092.JPG,0,172,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393093.JPG,1,173,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393094.JPG,0,174,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393095.JPG,0,175,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393096.JPG,0,176,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393097.JPG,0,177,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393098.JPG,0,178,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393099.JPG,0,179,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393100.JPG,1,180,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393101.JPG,0,181,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393102.JPG,0,182,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393103.JPG,0,183,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393104.JPG,0,184,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393105.JPG,0,185,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393106.JPG,0,186,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393107.JPG,1,187,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393108.JPG,0,188,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393109.JPG,0,189,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393110.JPG,0,190,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393111.JPG,0,191,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393112.JPG,0,192,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393113.JPG,0,193,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393114.JPG,1,194,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393115.JPG,0,195,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393116.JPG,0,196,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393117.JPG,0,197,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393118.JPG,0,198,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393119.JPG,0,199,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393120.JPG,0,200,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393121.JPG,1,201,2019/NUE_1/2019-07-10/left_middle_L1/range_4
2019,NUE_1,2019-07-10,left_middle_L1,range_4,G0393122.JPG,0,202,2019/NUE_1/2019-07-10/left_middle_L1/range_4
