year,trial,date,camera,range,image,class,position,img_path
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446290.JPG,0,77,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446291.JPG,0,78,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446292.JPG,0,79,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446293.JPG,0,80,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446294.JPG,0,81,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446295.JPG,0,82,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446296.JPG,1,83,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446297.JPG,0,84,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446298.JPG,0,85,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446299.JPG,0,86,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446300.JPG,0,87,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446301.JPG,0,88,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446302.JPG,0,89,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446303.JPG,0,90,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446304.JPG,1,91,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446305.JPG,0,92,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446306.JPG,0,93,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446307.JPG,0,94,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446308.JPG,0,95,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446309.JPG,0,96,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446310.JPG,0,97,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446311.JPG,1,98,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446312.JPG,0,99,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446313.JPG,0,100,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446314.JPG,0,101,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446315.JPG,0,102,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446316.JPG,0,103,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446317.JPG,0,104,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446318.JPG,0,105,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446319.JPG,1,106,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446320.JPG,0,107,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446321.JPG,0,108,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446322.JPG,0,109,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446323.JPG,0,110,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446324.JPG,0,111,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446325.JPG,0,112,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446326.JPG,1,113,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446327.JPG,0,114,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446328.JPG,0,115,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446329.JPG,0,116,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446330.JPG,0,117,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446331.JPG,0,118,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446332.JPG,0,119,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446333.JPG,0,120,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446334.JPG,1,121,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446335.JPG,0,122,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446336.JPG,0,123,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446337.JPG,0,124,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446338.JPG,0,125,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446339.JPG,0,126,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446340.JPG,0,127,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446341.JPG,1,128,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446342.JPG,0,129,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446343.JPG,0,130,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446344.JPG,0,131,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446345.JPG,0,132,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446346.JPG,0,133,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446347.JPG,0,134,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446348.JPG,1,135,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446349.JPG,0,136,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446350.JPG,0,137,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446351.JPG,0,138,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446352.JPG,0,139,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446353.JPG,0,140,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446354.JPG,0,141,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446355.JPG,1,142,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446356.JPG,0,143,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446357.JPG,0,144,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446358.JPG,0,145,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446359.JPG,0,146,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446360.JPG,0,147,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446361.JPG,0,148,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446362.JPG,0,149,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446363.JPG,1,150,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446364.JPG,0,151,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446365.JPG,0,152,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446366.JPG,0,153,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446367.JPG,0,154,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446368.JPG,0,155,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446369.JPG,0,156,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446370.JPG,1,157,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446371.JPG,0,158,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446372.JPG,0,159,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446373.JPG,0,160,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446374.JPG,0,161,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446375.JPG,0,162,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446376.JPG,0,163,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446377.JPG,0,164,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446378.JPG,1,165,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446379.JPG,0,166,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446380.JPG,0,167,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446381.JPG,0,168,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446382.JPG,0,169,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446383.JPG,0,170,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446384.JPG,0,171,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446385.JPG,1,172,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446386.JPG,0,173,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446387.JPG,0,174,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446388.JPG,0,175,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446389.JPG,0,176,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446390.JPG,0,177,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446391.JPG,0,178,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446392.JPG,0,179,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446393.JPG,1,180,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446394.JPG,0,181,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446395.JPG,0,182,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446396.JPG,0,183,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446397.JPG,0,184,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446398.JPG,0,185,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446399.JPG,0,186,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446400.JPG,1,187,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446401.JPG,0,188,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446402.JPG,0,189,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446403.JPG,0,190,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446404.JPG,0,191,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446405.JPG,0,192,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446406.JPG,0,193,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446407.JPG,0,194,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446408.JPG,1,195,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446409.JPG,0,196,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446410.JPG,0,197,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446411.JPG,0,198,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446412.JPG,0,199,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446413.JPG,0,200,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446414.JPG,0,201,2019/NUE_1/2019-07-17/left_middle_L1/range_6
2019,NUE_1,2019-07-17,left_middle_L1,range_6,G0446415.JPG,1,202,2019/NUE_1/2019-07-17/left_middle_L1/range_6
